id,smiles,verytoxic,0_x,1_x,mlp prediction,0_y,1_y,rnn prediction,0,1,cnn prediction
molid1564,Nc1nc(=O)c2c(CCc3ccc(C(=O)O)cc3)c[nH]c2[nH]1,0.0,0.9852389000000001,0.014761116999999999,0,0.495438,0.504562,1,0.515705,0.484295,0.0
molid1573,CNC(=O)C(N=Nc1ccc(C)cc1)C(C)=O,0.0,0.82140785,0.1785921,0,0.243979,0.756021,1,0.520466,0.479534,0.0
molid1576,CNC(=O)C(N=Nc1ccc(Cl)cc1)C(C)=O,0.0,0.68102354,0.31897652,0,0.235136,0.764864,1,0.6296729999999999,0.370327,0.0
molid1579,CNC(=O)C(N=Nc1ccccc1[N+](=O)[O-])C(C)=O,0.0,0.8343081,0.16569196,0,0.208957,0.791043,1,0.513722,0.486278,0.0
molid1582,CNC(=O)C(N=Nc1cc([N+](=O)[O-])ccc1OC)C(C)=O,0.0,0.5365574000000001,0.4634425999999999,0,0.22041100000000002,0.7795890000000001,1,0.5187350000000001,0.48126499999999994,0.0
molid1595,O=C(O)C1=CC(O)C(O)C(O)C1,0.0,0.6571045999999999,0.34289536,0,0.56522,0.43478,0,0.45501099999999994,0.5449890000000001,1.0
molid1601,OCc1cccc(Oc2ccccc2)c1,0.0,0.6382818,0.36171818,0,0.737993,0.262007,0,0.533212,0.46678800000000004,0.0
molid1645,O=NN1CN(N=O)CN(N=O)C1,0.0,0.29447117,0.70552886,1,0.5584439999999999,0.44155600000000006,0,0.5947600000000001,0.40524,0.0
molid1650,CCCCCCCCCCCCc1ccc(C)c(C[N+](C)(C)C)c1,0.0,0.96108377,0.038916226,0,0.8589479999999999,0.141052,0,0.7054779999999999,0.294522,0.0
molid1656,CC(C)CC(=O)OCCc1ccccc1,0.0,0.65909076,0.34090918,0,0.618925,0.381075,0,0.713709,0.28629099999999996,0.0
molid1661,CC(C)(C)CC(C)(C)c1ccc(O)cc1,0.0,0.61820513,0.38179484,0,0.6625449999999999,0.337455,0,0.6162529999999999,0.383747,0.0
molid1669,CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2,0.0,0.63121176,0.36878824,0,0.340683,0.659317,1,0.522022,0.47797799999999996,0.0
molid1695,CCOC(=O)CCCCC(=O)OCC,0.0,0.7379897,0.26201025,0,0.630622,0.36937800000000004,0,0.699793,0.300207,0.0
molid1698,NCCO,0.0,0.57276434,0.42723566,0,0.45633199999999996,0.543668,1,0.775884,0.22411599999999998,0.0
molid1713,ClC1=C(Cl)C2(Cl)C3CC(Cl)CC3C1(Cl)C2(Cl)Cl,0.0,0.35466573,0.64533424,1,0.346352,0.653648,1,0.406925,0.593075,1.0
molid1735,CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1O,0.0,0.88005954,0.11994049999999999,0,0.693213,0.306787,0,0.559758,0.440242,0.0
molid1739,Cc1ccc(S(=O)(=O)C=CC#N)cc1,0.0,0.5001236,0.49987638,0,0.643246,0.356754,0,0.45726700000000003,0.542733,1.0
molid1742,COc1nc(C(F)(F)F)nc(=NC(O)=NS(=O)(=O)c2ccccc2C(F)(F)F)[nH]1,0.0,0.39485806,0.60514194,1,0.202786,0.797214,1,0.5147189999999999,0.485281,0.0
molid1748,CN(C)CCCOC1(Cc2ccccc2)CCCCCC1,0.0,0.706088,0.29391196,0,0.473522,0.526478,1,0.514406,0.48559399999999997,0.0
molid1749,CCOC(=O)C(Cl)=Cc1cc(N2C(=O)C3=C(CCCC3)C2=O)ccc1Cl,0.0,0.50237435,0.49762562,0,0.656783,0.343217,0,0.5188550000000001,0.481145,0.0
molid1770,COc1cc(C(O)C(C)NC(C)COc2ccccc2)ccc1O,0.0,0.7002283,0.29977170000000003,0,0.573924,0.426076,0,0.514369,0.48563100000000003,0.0
molid1776,CC(C)C(O)C(C)(C)CO,0.0,0.6180681,0.38193193,0,0.6271680000000001,0.372832,0,0.722028,0.277972,0.0
molid1789,CC(CC(=O)OCCN1C(C)(C)CC(OC(=O)CC(C)CC(C)(C)C)CC1(C)C)CC(C)(C)C,0.0,0.63953644,0.36046356,0,0.6533899999999999,0.34661,0,0.519461,0.48053900000000005,0.0
molid1791,Cc1cc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2C(=O)OC2COC2)n1,0.0,0.9271588,0.07284126,0,0.736117,0.263883,0,0.517125,0.482875,0.0
molid1799,NC(=O)Cc1c(O)on[n+]1Cc1ccccc1,0.0,0.6522276,0.34777240000000004,0,0.442279,0.557721,1,0.524554,0.475446,0.0
molid1810,COC(=O)c1cccc(C(=O)OC)c1,0.0,0.8307856,0.16921444,0,0.539521,0.46047899999999997,0,0.602892,0.397108,0.0
molid1813,CNC(=O)Oc1cccc2ccc(C)nc12,0.0,0.41506857,0.5849314999999999,1,0.241166,0.758834,1,0.570079,0.429921,0.0
molid1825,CC(Cl)COP(=O)(OCC(C)Cl)Oc1ccc([N+](=O)[O-])cc1,0.0,0.050775666,0.94922435,1,0.127219,0.8727809999999999,1,0.44380200000000003,0.556198,1.0
molid1831,FC(F)(F)c1nc2c(Cl)c(Br)c(Cl)c(Br)c2[nH]1,1.0,0.04515365,0.9548464,1,0.20731,0.792691,1,0.053292599999999996,0.946707,1.0
molid1843,O=C1c2cccc(Br)c2C(=O)C1c1ccccc1,0.0,0.5945808000000001,0.40541917,0,0.695854,0.304146,0,0.70145,0.29855,0.0
molid1844,Oc1ccc2c(c1)CCC2,0.0,0.6549494,0.34505057,0,0.7106399999999999,0.28936,0,0.79037,0.20963,0.0
molid1863,Cc1cc(O)cc(C)c1S(C)(=O)=O,0.0,0.42902023,0.5709798,1,0.704897,0.295103,0,0.494529,0.505471,1.0
molid1870,Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-],0.0,0.22026807,0.7797319,1,0.38479800000000003,0.615202,1,0.516809,0.483191,0.0
molid1885,CC(C)C1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,0.0,0.55373305,0.44626698,0,0.446481,0.553519,1,0.518464,0.48153599999999996,0.0
molid1912,CCOC(=O)C1=C(C)N=C(C)C(C(=O)OCCN2CCCCC2)C1c1cccc([N+](=O)[O-])c1,0.0,0.49323505,0.50676495,1,0.612084,0.387916,0,0.531872,0.468128,0.0
molid1923,CNC(=O)C(=NOC)c1ccccc1COc1cc(C)ccc1C,0.0,0.48122814,0.5187718,1,0.260245,0.739755,1,0.5212289999999999,0.478771,0.0
molid1950,FC(F)(F)C(Cl)Br,0.0,0.29930303,0.70069695,1,0.210275,0.789725,1,0.492598,0.507402,1.0
molid1951,CP(=O)(O)F,0.0,0.25014564,0.74985427,1,0.176773,0.823227,1,0.21793,0.7820699999999999,1.0
molid1957,CCCc1nc2ccnn2c(NCCN2CCCC2)c1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0.0,0.97294825,0.027051784,0,0.823679,0.176321,0,0.537651,0.46234899999999995,0.0
molid1967,C=CCN1CCC23CCCCC2C1Cc1ccc(O)cc13,0.0,0.47439098,0.525609,1,0.536979,0.463021,0,,,
molid2014,CCCc1ccc(OCC(=O)N2CCN(C(=O)COc3ccc(CCC)cc3OC)CC2)c(OC)c1,0.0,0.95792174,0.042078264000000004,0,0.756622,0.243377,0,0.516831,0.48316899999999996,0.0
molid2021,O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1,0.0,0.16187482,0.83812517,1,0.240326,0.759674,1,0.5167619999999999,0.483238,0.0
molid2028,CN1CCC2(C)c3cc(OC(=O)NCCCCCCCCN4CCSCC4)ccc3N(C)C12,1.0,0.2994148,0.7005852,1,0.548124,0.451876,0,0.225246,0.7747539999999999,1.0
molid2030,CCCN(CCC)CCCCCCCCNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,1.0,0.6018174,0.39818257,0,0.568908,0.43109200000000003,0,0.611096,0.38890399999999997,0.0
molid2050,CCCCC(CC)COCCO,0.0,0.70900816,0.29099179999999997,0,0.804506,0.195494,0,0.8356450000000001,0.164355,0.0
molid2063,CCCOCC(C)O,0.0,0.68066233,0.31933764,0,0.685462,0.314538,0,0.672864,0.32713600000000004,0.0
molid2070,NCCCCC(CN)CCCN,0.0,0.81662214,0.18337788,0,0.706051,0.29394899999999996,0,0.8283719999999999,0.171628,0.0
molid2077,Cc1ccc(S(=O)(=O)NN)cc1,0.0,0.7081086999999999,0.29189125,0,0.6632680000000001,0.33673200000000003,0,0.498355,0.501645,1.0
molid2087,Cc1[nH]ncc1Cl,0.0,0.7122548000000001,0.28774520000000003,0,0.7266819999999999,0.273318,0,0.626687,0.373313,0.0
molid2088,OCC(O)C1OC2OC(C(Cl)(Cl)Cl)OC2C1O,0.0,0.26590359999999996,0.7340964,1,0.579176,0.420824,0,0.41512899999999997,0.584871,1.0
molid2101,CCC(C)(C)c1ccc(Cl)c(OC(=O)NC)c1,0.0,0.34060619999999997,0.65939385,1,0.6794859999999999,0.32051399999999997,0,0.6615300000000001,0.33847,0.0
molid2107,CCCCc1c(OC(=O)c2ccccc2)n(-c2ccccc2)n(-c2ccccc2)c1=O,0.0,0.8431040999999999,0.15689585,0,0.5428930000000001,0.457107,0,0.535331,0.46466899999999994,0.0
molid2117,O=[N+]([O-])c1nccs1,0.0,0.69601846,0.30398154,0,0.28622,0.71378,1,0.291416,0.708584,1.0
molid2135,CC(C)(C)c1ccc2oc(-c3ccc(C=Cc4ccc(-c5ccccc5)cc4)cc3)nc2c1,0.0,0.86416495,0.13583504,0,0.6512,0.3488,0,0.520651,0.47934899999999997,0.0
molid2137,Cc1ccc2c(c1)c1c3n2CCNC3CCC1,0.0,0.41600335,0.5839966,1,0.7733300000000001,0.22666999999999998,0,0.552606,0.44739399999999996,0.0
molid2150,CC(CC=O)c1ccccc1,0.0,0.94041944,0.059580594,0,0.682476,0.317524,0,0.706146,0.293854,0.0
molid2154,Cc1ccc(N2C(=O)C=CC2=O)cc1,0.0,0.5748946999999999,0.42510527,0,0.6870569999999999,0.31294299999999997,0,0.5848939999999999,0.41510600000000003,0.0
molid2168,CCN1CCC(=C2c3ccccc3CCc3ccccc32)C1C,0.0,0.6561869,0.34381306,0,0.631624,0.36837600000000004,0,0.516154,0.483846,0.0
molid2183,CNC(=O)ON=CC(C)(C)S(C)(=O)=O,1.0,0.12094463,0.8790553,1,0.185421,0.8145789999999999,1,0.492457,0.5075430000000001,1.0
molid2185,O=S(=O)(O)c1ccc(Nc2nc(Nc3ccc(C=Cc4ccc(Nc5nc(Nc6ccc(S(=O)(=O)O)cc6)nc(N(CCO)CCO)n5)cc4S(=O)(=O)O)c(S(=O)(=O)O)c3)nc(N(CCO)CCO)n2)cc1,0.0,0.99528164,0.004718293,0,0.6028439999999999,0.397156,0,0.594228,0.40577199999999997,0.0
molid2229,CCCCc1c(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c(=O)nc2nc[nH]n12,0.0,0.992382,0.0076180193999999994,0,0.7244149999999999,0.27558499999999997,0,0.526578,0.473422,0.0
molid2239,CCc1c(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c(=O)nc2nc[nH]n12,0.0,0.9879116,0.012088422,0,0.640502,0.359498,0,0.520762,0.479238,0.0
molid2247,Nc1nc2cc(F)ccc2o1,0.0,0.87468463,0.12531534,0,0.42075,0.57925,1,0.462034,0.5379659999999999,1.0
molid2291,COC(=O)C(CCn1cnc2c(Cl)nc(N)nc21)C(=O)OC,0.0,0.92355484,0.076445185,0,0.504393,0.49560699999999996,0,0.5217310000000001,0.47826899999999994,0.0
molid2306,CCC=C1OC(=O)c2ccccc21,0.0,0.6832564,0.31674355,0,0.37950900000000004,0.620491,1,0.635343,0.364657,0.0
molid2309,COC(O)C(C)=O,0.0,0.76166016,0.23833989,0,0.5235770000000001,0.47642299999999993,0,0.810615,0.189385,0.0
molid2387,CC(C)=CC1CC(C)=CCO1,0.0,0.68518,0.31481996,0,0.6511779999999999,0.34882199999999997,0,0.698837,0.301163,0.0
molid2407,O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1,0.0,0.52607083,0.4739291,0,0.640587,0.35941300000000004,0,0.607326,0.39267399999999997,0.0
molid2429,Cc1cncc(CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)c1,0.0,0.80934113,0.19065887,0,0.7511329999999999,0.248867,0,0.520177,0.47982299999999994,0.0
molid2430,NS(=O)(=O)c1cc2c(cc1Cl)NC(Cc1ccccc1)NS2(=O)=O,0.0,0.47658977,0.52341026,1,0.446607,0.553393,1,0.51936,0.48063900000000004,0.0
molid2435,CCCCC(CC)C(=O)OCCOCCOCCOCCOC(=O)C(CC)CCCC,0.0,0.93036395,0.069635995,0,0.752935,0.247065,0,0.67124,0.32876,0.0
molid2440,CCCC=CC(OC)OC,0.0,0.90780544,0.092194565,0,0.754867,0.245133,0,0.696261,0.303739,0.0
molid2446,C=COCCSCC,0.0,0.49074784,0.5092522,1,0.635731,0.364269,0,0.23816500000000002,0.761835,1.0
molid2450,CC1CC(C=O)CC(C)(C)C1,0.0,0.93753105,0.06246891,0,0.606089,0.393911,0,0.783288,0.216712,0.0
molid2482,C#CCOP(=O)(OCCC)c1ccccc1,0.0,0.5172215,0.48277843,0,0.10974600000000001,0.8902540000000001,1,0.5840310000000001,0.415969,0.0
molid2486,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCc1ccccc1,0.0,0.7919313,0.20806873,0,0.775234,0.224766,0,0.5184270000000001,0.481573,0.0
molid2546,COC(=O)C(F)(F)C(F)(F)C(F)(F)OC(F)=C(F)F,0.0,0.56293166,0.4370684,0,0.26368,0.73632,1,0.306307,0.693693,1.0
molid2589,CSCCC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,0.0,0.5895161999999999,0.41048379999999995,0,0.5050600000000001,0.49494,0,0.543013,0.456987,0.0
molid2590,OCC(Br)C(Br)CO,0.0,0.27069795,0.72930205,1,0.59653,0.40347,0,0.496612,0.5033880000000001,1.0
molid2592,CCOC(=O)c1c[nH]c2cc(OCC3CC3)c(OCC3CC3)cc2c1=O,0.0,0.34758544,0.65241456,1,0.6323340000000001,0.367666,0,0.518212,0.481788,0.0
molid2607,NCCNCCNCCO,0.0,0.36983684,0.6301631999999999,1,0.41333100000000006,0.586669,1,0.807747,0.192253,0.0
molid2610,O=C(CCCN1CCC(O)CC1)c1ccc(F)cc1,0.0,0.5507729,0.44922712,0,0.684094,0.315906,0,0.523454,0.476546,0.0
molid2620,O=S(=O)(O)CCS,0.0,0.3364707,0.6635293000000001,1,0.610273,0.389727,0,0.388776,0.611224,1.0
molid2652,Nc1cc(Cl)c(N)cc1Cl,0.0,0.7005269000000001,0.29947314,0,0.48628299999999997,0.513717,1,0.42464700000000005,0.575353,1.0
molid2655,Nc1cccc(C(O)CNC2CC2)c1,0.0,0.5508213000000001,0.44917870000000004,0,0.632767,0.367233,0,0.666399,0.33360100000000004,0.0
molid2657,CC(=O)CC(=O)Nc1ccc(Cl)cc1C,0.0,0.63210803,0.36789197,0,0.6556960000000001,0.344304,0,0.5065649999999999,0.493435,0.0
molid2659,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)C=Cc1ccccc1,0.0,0.67185694,0.32814306,0,0.682103,0.317897,0,0.519238,0.48076199999999997,0.0
molid2689,C=Cc1ccccc1Cl,0.0,0.5801595,0.41984048,0,0.6978800000000001,0.30212,0,0.714357,0.285643,0.0
molid2700,CCCCCNCCCCC,0.0,0.8086810000000001,0.19131905,0,0.765275,0.234725,0,0.88297,0.11703,0.0
molid2702,CCCCOC(=O)CCC(C)=O,0.0,0.83085066,0.16914932,0,0.731759,0.268241,0,0.695101,0.304899,0.0
molid2705,OC(CN1CCCCC1)c1cc(-c2ccccc2)on1,0.0,0.6019895000000001,0.39801043,0,0.509684,0.490316,0,0.514578,0.485422,0.0
molid2711,COC(OC)c1ccccc1[N+](=O)[O-],0.0,0.87897384,0.1210262,0,0.515117,0.484883,0,0.641462,0.358538,0.0
molid2713,CCC(=O)c1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,0.0,0.6480885999999999,0.35191146,0,0.701738,0.29826199999999997,0,0.520079,0.479921,0.0
molid2714,CN(C)c1ccc(N=Nc2cccc(C(=O)O)c2)cc1,0.0,0.83440375,0.16559620000000003,0,0.357761,0.642239,1,0.5192060000000001,0.48079399999999994,0.0
molid2755,CC(=O)c1cc2c(cc1C)C(C)(C)C(C)CC2(C)C,0.0,0.81259215,0.18740791,0,0.651644,0.348356,0,0.528134,0.471866,0.0
molid2761,OCCOc1cc(Cl)c(Cl)cc1Cl,0.0,0.27659759999999994,0.72340244,1,0.705577,0.294423,0,0.643775,0.356225,0.0
molid2778,CCCCCCCCOC(CBr)c1ccc(C2CCCC2)cc1,0.0,0.6922441,0.3077559,0,0.823624,0.176376,0,0.636023,0.363977,0.0
molid2817,CC1=CC(N=Nc2ccc(N)cc2)C=C(C)C1=O,0.0,0.82239175,0.17760824,0,0.6238560000000001,0.376144,0,0.528303,0.47169700000000003,0.0
molid2828,CCN(CC)N=Nc1cccnc1,0.0,0.5909291,0.4090709,0,0.503929,0.496071,0,0.681247,0.318753,0.0
molid2837,Cc1nc(N)sc1C(=O)N(C(C)C)C(C)C,0.0,0.86085904,0.13914101,0,0.6387390000000001,0.361261,0,0.58176,0.41823999999999995,0.0
molid2844,CN(C)C(=O)Oc1ccccc1C1SCCS1,1.0,0.13957281,0.86042714,1,0.283612,0.716388,1,0.321694,0.6783060000000001,1.0
molid2869,CCOP(=S)(OCC)Oc1cc(Cl)c(SC)cc1Cl,1.0,0.14639182,0.8536082,1,0.14463199999999998,0.855368,1,0.0858431,0.914157,1.0
molid2870,COc1cc(C(F)(F)F)ccn1,0.0,0.2889053,0.71109474,1,0.20488800000000001,0.795112,1,0.210277,0.789723,1.0
molid2890,CCCCC1C(=O)NN(c2ccccc2)C1=O,0.0,0.5694636,0.43053636,0,0.40599,0.59401,1,0.567627,0.43237299999999995,0.0
molid2900,CCCCC(CC)COCOCC(CC)CCCC,0.0,0.93031174,0.06968822,0,0.76572,0.23428000000000002,0,0.576048,0.42395200000000005,0.0
molid2911,CC1(C)CC(O)CC(C)(C)N1O,0.0,0.6906726,0.30932740000000003,0,0.5373399999999999,0.46266,0,0.679932,0.32006799999999996,0.0
molid2925,CCOP(=S)(OCC)Oc1cc(C)nc2ccccc12,1.0,0.18297116,0.8170288,1,0.147122,0.852878,1,0.35068,0.64932,1.0
molid2933,COP(=O)(OC)Oc1ccc([N+](=O)[O-])c(Cl)c1,1.0,0.08770395,0.91229606,1,0.223883,0.7761170000000001,1,0.191208,0.808792,1.0
molid2940,Cc1ccc(CC(C)N)cc1,0.0,0.7322298,0.2677702,0,0.761303,0.238697,0,0.59372,0.40628000000000003,0.0
molid2948,COP(=O)(OC)OC(=CCl)c1cc(Cl)ccc1Cl,0.0,0.120170996,0.8798290000000001,1,0.21095799999999998,0.789042,1,0.112428,0.8875719999999999,1.0
molid2950,CCOP(=S)(OCC)SCSc1cc(Cl)ccc1Cl,1.0,0.13093542,0.8690646000000001,1,0.144254,0.8557459999999999,1,0.0822658,0.917734,1.0
molid2975,S=c1[nH]c2cc(Cl)ccc2o1,0.0,0.6977770999999999,0.30222288,0,0.678783,0.32121700000000003,0,0.582951,0.417049,0.0
molid2976,CC(C)Nc1nc(Cl)nc(NC2CC2)n1,0.0,0.58808476,0.41191524,0,0.67343,0.32656999999999997,0,0.694187,0.305813,0.0
molid2977,CCC(=O)c1c(O)cc(O)cc1O,0.0,0.4766112,0.52338874,1,0.656085,0.343915,0,0.607718,0.392281,0.0
molid2995,Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,0.0,0.26973262,0.7302674,1,0.658551,0.34145,0,0.539513,0.460487,0.0
molid3011,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OCc1ccccc1,0.0,0.6628632,0.3371368,0,0.623933,0.376067,0,0.522565,0.47743500000000005,0.0
molid3069,C=C(C)C(=O)OC(=O)COC(C)C,0.0,0.787161,0.21283899,0,0.478264,0.521736,1,0.622704,0.377296,0.0
molid3072,CCCCCCCCCCCCN(CCCN)CCCN,0.0,0.9479564,0.052043587,0,0.860067,0.139933,0,0.7703979999999999,0.229602,0.0
molid3081,CCOC(=O)C1(c2ccccc2)CCN(CCOCC2CCCO2)CC1,0.0,0.7787896,0.22121044,0,0.588923,0.411077,0,0.515035,0.484965,0.0
molid3095,C=C(C)C(CC=C(C)C)COC(=O)C=C(C)C,0.0,0.78507376,0.21492627,0,0.56566,0.43433999999999995,0,0.53763,0.46237,0.0
molid3098,N#CCCn1ccnc1,0.0,0.2796726,0.7203274000000001,1,0.458109,0.541891,1,0.7326630000000001,0.267337,0.0
molid3106,CCOP(=O)(SCC)SCC,0.0,0.102558896,0.8974411,1,0.143895,0.8561049999999999,1,0.139223,0.860777,1.0
molid3107,CC=CC1C(C(=O)OCc2c(F)c(F)c(COC)c(F)c2F)C1(C)C,0.0,0.29727316,0.70272684,1,0.347007,0.652993,1,0.513953,0.486047,0.0
molid3120,Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,0.0,0.45186815,0.5481319,1,0.42351700000000003,0.576483,1,0.743382,0.25661799999999996,0.0
molid3126,O=C(NCCO)c1ccccc1O,0.0,0.6562256999999999,0.34377423,0,0.6036229999999999,0.396377,0,0.739633,0.260367,0.0
molid3128,CCCCCCCCCCCCNC(N)=S,0.0,0.6629885999999999,0.33701134,0,0.798795,0.201205,0,0.523188,0.476812,0.0
molid3134,CCOP(=S)(CCl)Oc1ccc([N+](=O)[O-])cc1,0.0,0.057640813,0.94235915,1,0.14637999999999998,0.85362,1,0.08952689999999999,0.910473,1.0
molid3151,CCN(CC)C(=O)Cc1ccccc1,0.0,0.52391404,0.47608593,0,0.51405,0.48595,0,0.6369279999999999,0.363072,0.0
molid3152,O=C(CF)NCc1ccc(Br)cc1,0.0,0.19702634,0.8029736999999999,1,0.105671,0.894329,1,0.345898,0.6541020000000001,1.0
molid3156,COP(N)(=S)Oc1ccccc1C(=O)OC(C)C,1.0,0.37932923,0.62067074,1,0.236211,0.763789,1,0.27515300000000004,0.724847,1.0
molid3159,CC(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C=O)CCCNC(=N)N,0.0,0.74876446,0.25123557,0,0.62463,0.37537,0,0.523345,0.476655,0.0
molid3166,O=CC=CO,0.0,0.9143406,0.08565939,0,0.672832,0.32716799999999996,0,0.6522479999999999,0.347752,0.0
molid3181,CC(C)(C)C(=O)COc1ccc(Cl)cc1,0.0,0.56194186,0.43805814,0,0.5652550000000001,0.434745,0,0.633537,0.366463,0.0
molid3216,CC(=O)Oc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],1.0,0.6157984999999999,0.38420156,0,0.637518,0.362482,0,0.516575,0.483425,0.0
molid3227,CCOP(=S)(OCC)SCCS(=O)CC,1.0,0.054437473,0.94556254,1,0.147812,0.852188,1,0.0864312,0.9135690000000001,1.0
molid3231,CCCCCCCCCCCCCCCCCCSSCCCCCCCCCCCCCCCCCC,0.0,0.9627315999999999,0.03726838,0,0.843865,0.156135,0,,,
molid3253,CCOC(=O)N(Cc1ccccc1)C1CC1,0.0,0.52457005,0.47543,0,0.49573199999999995,0.504268,1,0.626793,0.373207,0.0
molid3255,COP(=S)(Cl)Cl,0.0,0.16773435,0.8322656999999999,1,0.21189000000000002,0.7881100000000001,1,0.493066,0.506934,1.0
molid3259,CC(C)C(=O)OCC(C)(C)C(O)C(C)C,0.0,0.7197774,0.2802226,0,0.572863,0.427137,0,0.640881,0.359119,0.0
molid3265,Cc1nc2ccccc2c(=O)n1-c1ccccc1C(=O)O,0.0,0.96428883,0.03571113,0,0.82183,0.17817,0,0.514571,0.485429,0.0
molid3269,C=CCOc1c(Br)cc(C(C)(C)c2cc(Br)c(OCC=C)c(Br)c2)cc1Br,0.0,0.50782496,0.49217504,0,0.591086,0.408914,0,0.432296,0.567704,1.0
molid3273,COC(=O)C1(O)c2ccccc2-c2ccc(Cl)cc21,0.0,0.5653482,0.43465182,0,0.533149,0.466851,0,0.6201409999999999,0.379859,0.0
molid3311,C1=Nc2ccccc2Oc2ccccc21,0.0,0.71415985,0.28584012,0,0.615024,0.38497600000000004,0,0.607035,0.392965,0.0
molid3347,C=CCC(CC=C)(C(=O)OCCN(CC)CC)c1ccccc1,0.0,0.6882955,0.31170458,0,0.699102,0.300898,0,0.5158590000000001,0.484141,0.0
molid3355,CC(C)OP(=O)(OC(C)C)SCc1ccccc1,0.0,0.19653498,0.803465,1,0.114499,0.885501,1,0.185162,0.8148380000000001,1.0
molid3359,OCCOCCOCCOCCOCCOCCO,0.0,0.71680176,0.28319818,0,0.7701979999999999,0.229802,0,0.6672739999999999,0.332726,0.0
molid3367,CC(=O)Nc1cc(Cl)ccc1Cl,0.0,0.341798,0.6582020000000001,1,0.6282939999999999,0.371706,0,0.617984,0.38201599999999997,0.0
molid3368,CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,0.0,0.20335620000000001,0.7966438,1,0.670983,0.329017,0,0.5378310000000001,0.46216899999999994,0.0
molid3406,CNC(=O)Oc1cc(C(C)(C)C)cc(C(C)(C)C)c1,0.0,0.4308973,0.5691027,1,0.24728499999999998,0.7527149999999999,1,0.520025,0.479975,0.0
molid3408,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,0.0,0.3494446,0.65055543,1,0.422141,0.577859,1,0.526068,0.47393199999999996,0.0
molid3409,BrC1(Br)C2CCC1CC2,0.0,0.55732065,0.44267932,0,0.251657,0.748343,1,0.43155699999999997,0.568442,1.0
molid3410,Oc1ccc(Sc2ccc(O)cc2)cc1,0.0,0.34206507,0.65793496,1,0.661741,0.33825900000000003,0,0.6996899999999999,0.30030999999999997,0.0
molid3419,CC(C)OP(=S)(OC(C)C)SCSC(C)C,1.0,0.07080099,0.92919904,1,0.102572,0.897429,1,0.104046,0.8959540000000001,1.0
molid3425,CC(C)(C)c1ccc(OP2OCC3(CO2)COP(Oc2ccc(C(C)(C)C)cc2C(C)(C)C)OC3)c(C(C)(C)C)c1,0.0,0.4478554,0.5521446,1,0.342986,0.657014,1,0.516807,0.48319300000000004,0.0
molid3452,CCOP(=O)(OCC)OC(=CCl)c1cc(Cl)ccc1Cl,1.0,0.13727315,0.86272687,1,0.14462,0.8553799999999999,1,0.112393,0.887608,1.0
molid3476,CCN(CC)C(=O)c1ccccc1C,0.0,0.70474553,0.29525447,0,0.520279,0.479721,0,0.6163649999999999,0.383635,0.0
molid3489,CC(C)CCCCCCCCCCCCCCCO,0.0,0.95694965,0.043050367,0,0.737614,0.262386,0,0.8336680000000001,0.16633199999999998,0.0
molid3501,C[N+](C)(C)CCBr,0.0,0.19750118,0.8024989,1,0.47816800000000004,0.521832,1,0.45916999999999997,0.54083,1.0
molid3507,NCc1cc(O)no1,1.0,0.5057724,0.49422756,0,0.586562,0.413438,0,0.735622,0.264378,0.0
molid3530,CN(C)C(=S)N(C)C,0.0,0.15655012,0.84344983,1,0.32184,0.67816,1,0.187473,0.812527,1.0
molid3535,CCCc1ccc(O)c(OC)c1,0.0,0.60424715,0.39575285,0,0.7802859999999999,0.219714,0,0.69326,0.30674,0.0
molid3548,CCC(=O)C(C)CO,0.0,0.6195834,0.3804166,0,0.71182,0.28818,0,0.781918,0.21808200000000003,0.0
molid3552,C1C2CC3CC1CC(C2)C3,0.0,0.5102625,0.48973748,0,0.59941,0.40059,0,0.768279,0.231721,0.0
