id,smiles,ghs,0_x,1_x,2_x,3_x,4_x,mlp prediction,0_y,1_y,2_y,3_y,4_y,rnn prediction,0,1,2,3,4,cnn prediction
molid2014,CCCc1ccc(OCC(=O)N2CCN(C(=O)COc3ccc(CCC)cc3OC)CC2)c(OC)c1,3.0,0.004873049,0.023723219,0.1028723,0.29591298,0.5726185,4,0.022171200000000002,0.150425,0.260547,0.292584,0.27427199999999996,3,0.0216887,0.0888153,0.201998,0.30645,0.38104899999999997,4.0
molid2021,O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1,4.0,0.33992675,0.37750703,0.16746928,0.07695401,0.038142912,1,0.0375314,0.20128800000000002,0.300144,0.238771,0.222266,2,0.167724,0.157106,0.21076799999999998,0.21122399999999997,0.253178,4.0
molid2028,CN1CCC2(C)c3cc(OC(=O)NCCCCCCCCN4CCSCC4)ccc3N(C)C12,1.0,0.11826759,0.27043995,0.276293,0.21836979999999998,0.116629615,2,0.0635324,0.179349,0.25502600000000003,0.26074899999999995,0.241344,3,0.00831592,0.24968800000000002,0.339032,0.24204,0.160924,2.0
molid2030,CCCN(CCC)CCCCCCCCNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,1.0,0.04726097,0.16842987,0.27493909999999994,0.30340877,0.20596127,3,0.00686695,0.11085,0.30814899999999995,0.301111,0.273023,2,0.00139452,0.08869819999999999,0.210893,0.294283,0.404731,4.0
molid2050,CCCCC(CC)COCCO,4.0,0.016047427,0.067836516,0.17714515,0.31538972,0.4235812,4,0.00239068,0.06601019999999999,0.360172,0.281981,0.28944699999999995,2,0.021011500000000002,0.14712,0.199212,0.254713,0.377943,4.0
molid2063,CCCOCC(C)O,4.0,0.023201202999999997,0.09250826,0.20000479999999998,0.30994213,0.37434363,4,0.00600384,0.11841800000000001,0.33295399999999997,0.283012,0.259612,2,0.0314819,0.162349,0.21266999999999997,0.258363,0.335136,4.0
molid2070,NCCCCC(CN)CCCN,3.0,0.005001168,0.06031156,0.22360770000000002,0.3889695,0.32211015,3,0.00249198,0.0642865,0.350288,0.28069099999999997,0.302243,2,0.0162479,0.13508699999999998,0.21141100000000002,0.265115,0.372139,4.0
molid2077,Cc1ccc(S(=O)(=O)NN)cc1,2.0,0.00766035,0.052406237,0.16615784,0.32994133,0.44383422,4,0.0234672,0.128598,0.263251,0.290774,0.29391100000000003,4,0.0110379,0.16054100000000002,0.27229000000000003,0.316306,0.239825,3.0
molid2087,Cc1[nH]ncc1Cl,3.0,0.0395365,0.19339691,0.28354385,0.29190505,0.19161767,3,0.0183874,0.12353499999999999,0.287358,0.288302,0.282418,3,0.0654457,0.305818,0.314373,0.210429,0.103934,2.0
molid2088,OCC(O)C1OC2OC(C(Cl)(Cl)Cl)OC2C1O,3.0,0.14356765,0.26348335,0.252573,0.19550693,0.14486904,1,0.0647471,0.194176,0.216921,0.263492,0.260664,3,0.432572,0.233828,0.14990499999999998,0.0883675,0.095328,0.0
molid2101,CCC(C)(C)c1ccc(Cl)c(OC(=O)NC)c1,2.0,0.10536924,0.2748961,0.27981037,0.21718673,0.122737505,2,0.005335800000000001,0.0976395,0.344949,0.28637399999999996,0.265702,2,0.0258699,0.163499,0.273334,0.30083000000000004,0.23646599999999998,3.0
molid2107,CCCCc1c(OC(=O)c2ccccc2)n(-c2ccccc2)n(-c2ccccc2)c1=O,4.0,0.021800392999999998,0.044872187,0.11892974,0.27836755,0.5360301,4,0.00322219,0.0750558,0.34462600000000004,0.28744000000000003,0.28965599999999997,2,0.18346400000000002,0.10886400000000002,0.19035,0.252344,0.264979,4.0
molid2117,O=[N+]([O-])c1nccs1,2.0,0.023353599,0.16353928,0.29773533,0.3156913,0.19968048,3,0.0107824,0.0988482,0.300914,0.288736,0.300719,2,0.313675,0.257456,0.18062899999999998,0.14541400000000002,0.102827,0.0
molid2135,CC(C)(C)c1ccc2oc(-c3ccc(C=Cc4ccc(-c5ccccc5)cc4)cc3)nc2c1,4.0,0.08193944,0.04868004,0.088269375,0.19871013,0.58240104,4,0.00472641,0.0972527,0.342573,0.28584699999999996,0.269602,2,0.00453953,0.0741335,0.23350500000000002,0.36051300000000003,0.327309,3.0
molid2137,Cc1ccc2c(c1)c1c3n2CCNC3CCC1,4.0,0.054430942999999996,0.22619861,0.311567,0.27745184,0.13035156,2,0.0171843,0.154851,0.300697,0.27423000000000003,0.253037,2,0.00567597,0.157305,0.301811,0.334453,0.200755,3.0
molid2150,CC(CC=O)c1ccccc1,4.0,0.001855371,0.030152516,0.16155764,0.3848422,0.42159224,4,0.0101534,0.147332,0.30537600000000004,0.278265,0.258874,2,0.00667662,0.147713,0.274756,0.319842,0.251012,3.0
molid2154,Cc1ccc(N2C(=O)C=CC2=O)cc1,3.0,0.04219783,0.111496046,0.19724362,0.28640777,0.36265478,4,0.00460072,0.0883483,0.319407,0.291959,0.295685,2,0.00805314,0.158462,0.292159,0.333458,0.207868,3.0
molid2168,CCN1CCC(=C2c3ccccc3CCc3ccccc32)C1C,3.0,0.01961711,0.13361213,0.2940886,0.36513197,0.18755019,3,0.00444699,0.0962615,0.346426,0.28934699999999997,0.263518,2,0.015591999999999998,0.16705599999999998,0.292101,0.328011,0.197239,3.0
molid2183,CNC(=O)ON=CC(C)(C)S(C)(=O)=O,1.0,0.6108164,0.21521689,0.079764396,0.04246502,0.051737275,0,0.782111,0.10553499999999999,0.0360989,0.034288099999999995,0.0419668,0,0.624027,0.140506,0.0725163,0.0612206,0.10173,0.0
molid2185,O=S(=O)(O)c1ccc(Nc2nc(Nc3ccc(C=Cc4ccc(Nc5nc(Nc6ccc(S(=O)(=O)O)cc6)nc(N(CCO)CCO)n5)cc4S(=O)(=O)O)c(S(=O)(=O)O)c3)nc(N(CCO)CCO)n2)cc1,4.0,0.00011578100000000001,0.000340975,0.004912278,0.05335475,0.9412761999999999,4,0.00281913,0.07855169999999999,0.324777,0.28881,0.305042,2,0.217356,0.145953,0.0323686,0.08934349999999999,0.514979,4.0
molid2229,CCCCc1c(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c(=O)nc2nc[nH]n12,3.0,0.00019596900000000002,0.011875654,0.13458362,0.4873566,0.36598822,3,0.00958701,0.122678,0.304601,0.295525,0.26760900000000004,2,0.311585,0.0730855,0.12819,0.17268,0.314459,4.0
molid2239,CCc1c(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c(=O)nc2nc[nH]n12,3.0,0.00032298900000000003,0.014145145,0.13817988,0.47699025,0.37036172,3,0.110822,0.184976,0.20059000000000002,0.247704,0.255907,4,0.030414,0.0935837,0.237891,0.34566199999999997,0.29245,3.0
molid2247,Nc1nc2cc(F)ccc2o1,3.0,0.0027989720000000003,0.04853002,0.21734275,0.42768258,0.3036457,3,0.0488819,0.250176,0.27377199999999996,0.218875,0.20829499999999998,2,0.00563743,0.159,0.299844,0.32616999999999996,0.209348,3.0
molid2291,COC(=O)C(CCn1cnc2c(Cl)nc(N)nc21)C(=O)OC,4.0,0.006028103000000001,0.052337065,0.18863618,0.37108988,0.38190874,4,0.00645352,0.0942517,0.33373400000000003,0.289839,0.27572199999999997,2,0.041036199999999995,0.141627,0.25396599999999997,0.306575,0.256795,3.0
molid2306,CCC=C1OC(=O)c2ccccc21,3.0,0.009257847,0.079335935,0.23274864,0.36379817,0.31485942,3,0.00332414,0.0816451,0.347666,0.28733000000000003,0.280035,2,0.00904625,0.16723,0.290299,0.32818,0.20524499999999998,3.0
molid2309,COC(O)C(C)=O,4.0,0.024555232000000003,0.10845317,0.22338663,0.30633572,0.33726922,4,0.00554732,0.0952754,0.343464,0.288105,0.267608,2,0.009110700000000001,0.135966,0.245995,0.290851,0.318077,4.0
molid2387,CC(C)=CC1CC(C)=CCO1,4.0,0.017365888,0.09986606,0.2349565,0.33875778,0.30905378,3,0.00395027,0.086266,0.33364099999999997,0.29390900000000003,0.28223400000000004,2,0.0115301,0.167019,0.280876,0.319535,0.22104000000000001,3.0
molid2407,O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1,3.0,0.048538255999999995,0.15530750000000001,0.25846347,0.3042489,0.23344184,3,0.010141299999999999,0.134957,0.325017,0.27934200000000003,0.250542,2,0.0650508,0.0951535,0.22918400000000003,0.299635,0.310977,4.0
molid2429,Cc1cncc(CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)c1,3.0,0.007417732,0.11373986,0.32385325,0.4045396,0.15044953,3,0.00707342,0.0947135,0.300762,0.29527600000000004,0.302175,4,0.020494099999999998,0.0981707,0.259945,0.350366,0.271024,3.0
molid2430,NS(=O)(=O)c1cc2c(cc1Cl)NC(Cc1ccccc1)NS2(=O)=O,4.0,0.02419172,0.045679885999999996,0.10945118,0.23609412,0.58458304,4,0.0129282,0.13957,0.315701,0.28247,0.249331,2,0.0686849,0.079533,0.192685,0.264758,0.394339,4.0
molid2435,CCCCC(CC)C(=O)OCCOCCOCCOCCOC(=O)C(CC)CCCC,4.0,0.003376503,0.017877057,0.083416395,0.24605149999999998,0.6492785,4,0.00283792,0.0798943,0.356067,0.284337,0.276864,2,0.0106566,0.062280600000000005,0.10416700000000001,0.172192,0.650704,4.0
molid2440,CCCC=CC(OC)OC,3.0,0.006421041999999999,0.043365035,0.15604296,0.32673913,0.4674318,4,0.0020796,0.06818289999999999,0.34660100000000005,0.283831,0.299306,2,0.0056638999999999995,0.118967,0.23347800000000002,0.285244,0.356647,4.0
molid2446,C=COCCSCC,4.0,0.04269235,0.17627685,0.26524714,0.28420874,0.23157494,3,0.00408104,0.0972296,0.34865100000000004,0.286514,0.263524,2,0.159624,0.342072,0.27258000000000004,0.149549,0.0761755,1.0
molid2450,CC1CC(C=O)CC(C)(C)C1,4.0,0.0054371390000000006,0.027919177000000003,0.11601386,0.29700255,0.55362725,4,0.0137792,0.102292,0.300286,0.288746,0.294896,2,0.00531253,0.136883,0.267935,0.31138299999999997,0.278486,3.0
molid2482,C#CCOP(=O)(OCCC)c1ccccc1,3.0,0.069459625,0.26716658,0.30800536,0.23002957,0.12533891,2,0.552099,0.31349,0.0900772,0.0240541,0.020279,0,0.20036900000000002,0.205961,0.197545,0.20178,0.19434500000000002,1.0
molid2486,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCc1ccccc1,4.0,0.011510086999999999,0.042700104,0.13243602,0.28490853,0.5284453,4,0.00257869,0.06667719999999999,0.358616,0.28220700000000004,0.28992199999999996,2,0.0797168,0.10284000000000001,0.204407,0.296656,0.31638,4.0
molid2546,COC(=O)C(F)(F)C(F)(F)C(F)(F)OC(F)=C(F)F,2.0,0.19309300000000001,0.22247508,0.19638033,0.16539589,0.22265576,4,0.012463600000000002,0.154601,0.342821,0.256702,0.233413,2,0.383463,0.22344499999999998,0.182729,0.107297,0.103065,0.0
molid2589,CSCCC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,4.0,0.0371856,0.15162756,0.26051596,0.29436716,0.25630376,3,0.00586232,0.11091400000000001,0.33173600000000003,0.29375999999999997,0.257727,2,0.16026300000000002,0.0902987,0.172458,0.201546,0.375434,4.0
molid2590,OCC(Br)C(Br)CO,4.0,0.24428014,0.29116976,0.20561172,0.14350623,0.11543212,1,0.00235134,0.0705782,0.354952,0.28175,0.290369,2,0.022534099999999998,0.28715999999999997,0.39533,0.188976,0.106,2.0
molid2592,CCOC(=O)c1c[nH]c2cc(OCC3CC3)c(OCC3CC3)cc2c1=O,4.0,0.124333195,0.19268239999999998,0.22226073,0.2333765,0.22734715,3,0.00433754,0.101526,0.348134,0.280967,0.265036,2,0.00660456,0.150447,0.281438,0.331031,0.23048000000000002,3.0
molid2607,NCCNCCNCCO,4.0,0.071827136,0.20704348,0.2658749,0.2519499,0.2033045,2,0.00396423,0.0941488,0.349489,0.287587,0.264811,2,0.00596666,0.099549,0.17638399999999999,0.23649699999999999,0.481604,4.0
molid2610,O=C(CCCN1CCC(O)CC1)c1ccc(F)cc1,4.0,0.043401558,0.22459501,0.32044452,0.27700359999999996,0.13455537,2,0.00168541,0.0629653,0.361408,0.282055,0.29188600000000003,2,0.158885,0.272021,0.212205,0.189673,0.167216,1.0
molid2620,O=S(=O)(O)CCS,4.0,0.27495572,0.23578124,0.17021474,0.13688095,0.18216728,0,0.00302861,0.07573049999999999,0.323416,0.289299,0.308526,2,0.0987038,0.323626,0.273338,0.190777,0.11355599999999999,1.0
molid2652,Nc1cc(Cl)c(N)cc1Cl,3.0,0.04405654,0.16435416,0.27176887,0.30222526,0.21759517,3,0.115873,0.18405,0.20366099999999998,0.24428899999999998,0.252127,4,0.07170510000000001,0.272022,0.317409,0.22064499999999998,0.118219,2.0
molid2655,Nc1cccc(C(O)CNC2CC2)c1,4.0,0.06772281,0.21779616,0.28937265,0.26470104,0.16040725,2,0.00834711,0.08951210000000001,0.302181,0.287919,0.312041,4,0.0396546,0.200685,0.24175500000000003,0.276466,0.24144000000000002,3.0
molid2657,CC(=O)CC(=O)Nc1ccc(Cl)cc1C,4.0,0.040672053,0.17126247,0.27510503,0.29621598,0.21674442,3,0.00547261,0.08669539999999999,0.330455,0.290023,0.287354,2,0.032657,0.192064,0.28021599999999997,0.283233,0.211829,3.0
molid2659,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)C=Cc1ccccc1,3.0,0.035182416,0.09513122,0.19302851,0.30673668,0.36992115,4,0.0368982,0.152791,0.25395700000000004,0.283144,0.27320900000000004,3,0.00620891,0.117934,0.279319,0.359101,0.237436,3.0
molid2689,C=Cc1ccccc1Cl,4.0,0.02601398,0.13867807,0.27085528,0.32493925,0.23951346,3,0.0153513,0.118131,0.293062,0.29112899999999997,0.282328,2,0.0143741,0.168415,0.30112300000000003,0.325333,0.190755,3.0
molid2700,CCCCCNCCCCC,2.0,0.012745312,0.058214117,0.16754575,0.31656435,0.44493043,4,0.00179957,0.062042200000000006,0.366356,0.279184,0.290618,2,0.00438848,0.0980308,0.195888,0.253936,0.44775699999999996,4.0
molid2702,CCCCOC(=O)CCC(C)=O,4.0,0.016122887,0.058917585999999994,0.15460311,0.28742322,0.48293322,4,0.00257648,0.0689533,0.353174,0.285217,0.290079,2,0.11970499999999999,0.164382,0.14919300000000002,0.195904,0.370817,4.0
molid2705,OC(CN1CCCCC1)c1cc(-c2ccccc2)on1,3.0,0.010589339,0.11858301,0.30331090000000005,0.39877126,0.16874546,3,0.00753582,0.101852,0.33414299999999997,0.28730900000000004,0.26916,2,0.019235,0.150146,0.25735,0.316589,0.256679,3.0
molid2711,COC(OC)c1ccccc1[N+](=O)[O-],4.0,0.002193192,0.04230636,0.20282996,0.40920994,0.34346056,3,0.0138509,0.151936,0.296786,0.28616199999999997,0.251265,2,0.00782353,0.162456,0.28173200000000004,0.319075,0.228913,3.0
molid2713,CCC(=O)c1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,3.0,0.009448633,0.11242902,0.30781859999999994,0.39657292,0.17373082,3,0.039866000000000006,0.21125,0.2541,0.254919,0.239866,3,0.05152230000000001,0.10338699999999999,0.240882,0.320287,0.283922,3.0
molid2714,CN(C)c1ccc(N=Nc2cccc(C(=O)O)c2)cc1,4.0,0.002309287,0.03175708,0.15969852,0.38534743,0.42088774,4,0.0451598,0.181896,0.261056,0.270637,0.241252,3,0.104581,0.0976703,0.151006,0.23615100000000003,0.410592,4.0
molid2755,CC(=O)c1cc2c(cc1C)C(C)(C)C(C)CC2(C)C,3.0,0.0330977,0.10698915,0.21847752,0.30799717,0.33343843,4,0.095552,0.249523,0.209427,0.220856,0.224642,1,0.00536209,0.152615,0.29438800000000004,0.33093,0.216705,3.0
molid2761,OCCOc1cc(Cl)c(Cl)cc1Cl,3.0,0.12509477,0.25736186,0.25903982,0.21534632,0.14315727,2,0.00560312,0.10641600000000001,0.326677,0.291885,0.269418,2,0.147972,0.302223,0.270876,0.172017,0.10691300000000001,1.0
molid2778,CCCCCCCCOC(CBr)c1ccc(C2CCCC2)cc1,2.0,0.062288295,0.14396566,0.22839279999999998,0.2658703,0.29948297,4,0.00254144,0.068617,0.355824,0.280088,0.292929,2,0.055028499999999994,0.187629,0.446535,0.134331,0.176476,2.0
molid2817,CC1=CC(N=Nc2ccc(N)cc2)C=C(C)C1=O,4.0,0.007010817,0.06512734,0.21864957,0.3782502,0.330962,3,0.00667384,0.101172,0.318351,0.284901,0.288902,2,0.043233600000000004,0.127419,0.19123099999999998,0.274789,0.36332800000000004,4.0
molid2828,CCN(CC)N=Nc1cccnc1,2.0,0.03222866,0.21896127,0.32887867,0.28378513,0.13614625,2,0.00625499,0.12340899999999999,0.336014,0.285204,0.249117,2,0.00937547,0.151838,0.26450999999999997,0.314865,0.259411,3.0
molid2837,Cc1nc(N)sc1C(=O)N(C(C)C)C(C)C,3.0,0.013203855,0.07584779,0.20364572,0.36083326,0.34646946,3,0.00695272,0.0956948,0.30048400000000003,0.295475,0.301394,4,0.586791,0.186606,0.092547,0.0650013,0.0690538,0.0
molid2844,CN(C)C(=O)Oc1ccccc1C1SCCS1,1.0,0.29551279999999996,0.3787769,0.18822545,0.09362546,0.043859314,1,0.0233926,0.147451,0.297908,0.281292,0.24995599999999998,2,0.281951,0.27036,0.201801,0.138746,0.107142,0.0
molid2869,CCOP(=S)(OCC)Oc1cc(Cl)c(SC)cc1Cl,1.0,0.3993771,0.3484566,0.15040271,0.06532706,0.036436442,0,0.421796,0.410009,0.122235,0.029067900000000004,0.0168925,0,0.3591,0.515475,0.110372,0.0111096,0.00394331,1.0
molid2870,COc1cc(C(F)(F)F)ccn1,3.0,0.114797994,0.32805917,0.28083408,0.18161288,0.09469584,1,0.164775,0.426094,0.23577399999999998,0.0897173,0.08363999999999999,1,0.5393220000000001,0.308646,0.101347,0.032911199999999995,0.0177736,0.0
molid2890,CCCCC1C(=O)NN(c2ccccc2)C1=O,3.0,0.020926353,0.095486104,0.21555763,0.34394106,0.32408878,3,0.00344822,0.0877413,0.3651,0.278156,0.26555500000000004,2,0.0107135,0.157596,0.27314499999999997,0.32253699999999996,0.23600900000000002,3.0
molid2900,CCCCC(CC)COCOCC(CC)CCCC,4.0,0.006693635999999999,0.03689294,0.13530628,0.2970767,0.52403045,4,0.0027941,0.07728710000000001,0.35004,0.290716,0.279163,2,0.00449508,0.08094960000000001,0.162938,0.238961,0.5126569999999999,4.0
molid2911,CC1(C)CC(O)CC(C)(C)N1O,3.0,0.09178052,0.13878343,0.18457071,0.23404160000000002,0.35082373,4,0.00594588,0.0822958,0.309854,0.289126,0.312779,4,0.00981029,0.143328,0.24749200000000002,0.303105,0.29626399999999997,3.0
molid2925,CCOP(=S)(OCC)Oc1cc(C)nc2ccccc12,1.0,0.15151579999999998,0.37998348,0.26803178,0.14531112,0.05515782,1,0.45447299999999996,0.38664499999999996,0.115602,0.0272628,0.0160171,0,0.242275,0.579014,0.158382,0.0146519,0.00567651,1.0
molid2933,COP(=O)(OC)Oc1ccc([N+](=O)[O-])c(Cl)c1,1.0,0.31988356,0.38293612,0.17803283,0.07722051,0.04192701,1,0.37605900000000003,0.40169299999999997,0.143715,0.0486666,0.029867,1,0.580055,0.332993,0.06567669999999999,0.013701300000000001,0.007573999999999999,0.0
molid2940,Cc1ccc(CC(C)N)cc1,2.0,0.00981917,0.10143516,0.27379240000000005,0.37815806,0.23679514,3,0.00753898,0.0834462,0.301693,0.286733,0.320589,4,0.00721207,0.156865,0.28579499999999997,0.32308600000000004,0.227042,3.0
molid2948,COP(=O)(OC)OC(=CCl)c1cc(Cl)ccc1Cl,4.0,0.23902465,0.37514988,0.2227091,0.11004121,0.05307509,1,0.281948,0.436717,0.175993,0.06566219999999999,0.03968030000000001,1,0.251874,0.4698,0.211973,0.0448562,0.0214962,1.0
molid2950,CCOP(=S)(OCC)SCSc1cc(Cl)ccc1Cl,1.0,0.41714022,0.33861092,0.14381754,0.06194609,0.038485166,0,0.417382,0.41332700000000006,0.12312000000000001,0.0291866,0.0169846,0,0.23776999999999998,0.5763550000000001,0.167071,0.0136977,0.0051058,1.0
molid2975,S=c1[nH]c2cc(Cl)ccc2o1,3.0,0.011098326,0.08677066,0.23723155,0.3809067,0.28399274,3,0.021818,0.152745,0.280298,0.283933,0.261206,3,0.261887,0.343855,0.204827,0.11826300000000001,0.0711675,1.0
molid2976,CC(C)Nc1nc(Cl)nc(NC2CC2)n1,3.0,0.047160442999999996,0.15910453,0.25384218,0.3041346,0.23575823,3,0.00901964,0.125102,0.302636,0.295483,0.267759,2,0.0195373,0.185997,0.298116,0.2903,0.20605,2.0
molid2977,CCC(=O)c1c(O)cc(O)cc1O,4.0,0.044677987999999995,0.14789039,0.24316917,0.2826224,0.28164008,3,0.00832835,0.124732,0.310919,0.29325,0.262771,2,0.00409748,0.14788199999999999,0.295108,0.326383,0.22653,3.0
molid2995,Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,2.0,0.22883530000000002,0.3551169,0.21960865,0.12862758,0.06781158,1,0.0269579,0.142292,0.251216,0.291231,0.28830300000000003,3,0.0168717,0.17866600000000002,0.269311,0.31158800000000003,0.223563,3.0
molid3011,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OCc1ccccc1,2.0,0.06007429,0.15566437,0.24482074,0.2952357,0.24420494,3,0.00304417,0.07480239999999999,0.362408,0.283568,0.276177,2,0.0717985,0.09194669999999999,0.219783,0.27515700000000004,0.341314,4.0
molid3069,C=C(C)C(=O)OC(=O)COC(C)C,4.0,0.048423395,0.10714713,0.18301044,0.25579193,0.40562716,4,0.00427504,0.102086,0.344065,0.288746,0.260828,2,0.0524258,0.169498,0.191965,0.246336,0.339775,4.0
molid3072,CCCCCCCCCCCCN(CCCN)CCCN,2.0,0.002260585,0.03337129,0.17047289,0.38375372,0.41014156,4,0.00233314,0.06018430000000001,0.355554,0.277823,0.304106,2,0.0155322,0.0859717,0.144459,0.212371,0.541666,4.0
molid3081,CCOC(=O)C1(c2ccccc2)CCN(CCOCC2CCCO2)CC1,2.0,0.015720842,0.102508575,0.25205427,0.3607968,0.26891947,3,0.0180478,0.18526600000000001,0.304896,0.254175,0.23761500000000002,2,0.00999554,0.123826,0.23406100000000002,0.30596799999999996,0.32614899999999997,4.0
molid3095,C=C(C)C(CC=C(C)C)COC(=O)C=C(C)C,4.0,0.015618285,0.060457606,0.15952507,0.28803194,0.47636715,4,0.00456243,0.08058889999999999,0.33922399999999997,0.288375,0.28725,2,0.280833,0.10853,0.122427,0.16206600000000002,0.32614499999999996,4.0
molid3098,N#CCCn1ccnc1,3.0,0.13230614,0.42212287,0.26441547,0.13039443,0.05076107,1,0.204496,0.206734,0.18801700000000002,0.204517,0.196236,1,0.021664199999999998,0.146752,0.22951100000000002,0.28820500000000004,0.313868,4.0
molid3106,CCOP(=O)(SCC)SCC,2.0,0.6100135,0.266358,0.07601234,0.028692400000000003,0.018923793,0,0.542424,0.323785,0.0926954,0.024423,0.0166731,0,0.40127399999999996,0.384231,0.156694,0.0408351,0.016966299999999997,0.0
molid3107,CC=CC1C(C(=O)OCc2c(F)c(F)c(COC)c(F)c2F)C1(C)C,4.0,0.57791203,0.15498799,0.08217397,0.061272033,0.12365404,0,0.00183357,0.06924169999999999,0.35581,0.282298,0.290817,2,0.193543,0.112935,0.146102,0.18609900000000001,0.36132,4.0
molid3120,Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,4.0,0.21112725,0.22474626,0.20556447,0.1843563,0.1742057,1,0.188748,0.207868,0.172665,0.210292,0.220427,4,0.0854434,0.08718089999999999,0.211554,0.26042,0.355402,4.0
molid3126,O=C(NCCO)c1ccccc1O,4.0,0.012392682,0.08285457,0.21858229999999998,0.3536709,0.33249953,3,0.004685,0.114247,0.328405,0.28124899999999997,0.271413,2,0.00611197,0.159052,0.293456,0.324192,0.217189,3.0
molid3128,CCCCCCCCCCCCNC(N)=S,3.0,0.036432642,0.13385652,0.25021383,0.30435374,0.27514324,3,0.00232689,0.0590224,0.354259,0.27652899999999997,0.307863,2,0.0660695,0.29287199999999997,0.245565,0.175979,0.219513,1.0
molid3134,CCOP(=S)(CCl)Oc1ccc([N+](=O)[O-])cc1,2.0,0.5090962,0.36694017,0.089684464,0.02381883,0.01046034,0,0.48577200000000004,0.36037600000000003,0.10656199999999999,0.0288413,0.018449200000000002,0,0.204855,0.5169520000000001,0.2226,0.039763,0.0158298,1.0
molid3151,CCN(CC)C(=O)Cc1ccccc1,3.0,0.021036671,0.14607099,0.29057783,0.3403367,0.20197785,3,0.00595121,0.11612,0.334376,0.290439,0.253114,2,0.0606649,0.221912,0.251767,0.267785,0.197872,3.0
molid3152,O=C(CF)NCc1ccc(Br)cc1,3.0,0.3182696,0.35459995,0.18148336,0.09493153,0.05071555,1,0.5364899999999999,0.329608,0.09483849999999999,0.0213125,0.017751,0,0.131497,0.516081,0.23962399999999998,0.07259760000000001,0.0402005,1.0
molid3156,COP(N)(=S)Oc1ccccc1C(=O)OC(C)C,1.0,0.075588346,0.23995309,0.28856534,0.24089117,0.15500201,2,0.45299999999999996,0.379811,0.11428900000000002,0.033063,0.019836799999999998,0,0.231904,0.45888900000000005,0.236762,0.050487300000000006,0.021958099999999998,1.0
molid3159,CC(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C=O)CCCNC(=N)N,3.0,0.015172705,0.058747508,0.15701546,0.28241109999999997,0.48665327,4,0.00322538,0.0863404,0.3381,0.293595,0.27874,2,0.44142,0.101785,0.0928387,0.103806,0.260151,0.0
molid3166,O=CC=CO,3.0,0.003785678,0.054887258,0.20856954,0.37799063,0.35476690000000005,3,0.00651461,0.121794,0.31324,0.284063,0.274389,2,0.16916099999999998,0.20802199999999998,0.174163,0.198507,0.25014699999999995,4.0
molid3181,CC(C)(C)C(=O)COc1ccc(Cl)cc1,4.0,0.03855579,0.19020206,0.30015856,0.29244244,0.17864119,2,0.011145,0.10439200000000001,0.30032,0.293704,0.290439,2,0.0371827,0.187432,0.25595300000000004,0.267851,0.251581,3.0
molid3216,CC(=O)Oc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],1.0,0.010133333000000001,0.07384856,0.21196468,0.3372131,0.36684036,4,0.0150303,0.123696,0.296092,0.291001,0.274181,2,0.0455681,0.223435,0.265771,0.260946,0.204279,2.0
molid3227,CCOP(=S)(OCC)SCCS(=O)CC,0.0,0.6014109000000001,0.29285285,0.07179385,0.022205604,0.011736767,0,0.560654,0.31539,0.0866115,0.022423,0.014921700000000001,0,0.540142,0.253427,0.12548800000000002,0.0479716,0.0329711,0.0
molid3231,CCCCCCCCCCCCCCCCCCSSCCCCCCCCCCCCCCCCCC,4.0,0.005352872,0.027011228999999998,0.10506819,0.24560127,0.6169664,4,0.00228041,0.0586519,0.354564,0.277196,0.30730799999999997,2,,,,,,
molid3253,CCOC(=O)N(Cc1ccccc1)C1CC1,3.0,0.05267969,0.18978114,0.28091845,0.28602612,0.19059457,3,0.00368069,0.0975802,0.338398,0.28780700000000004,0.272534,2,0.018463,0.16966099999999998,0.275513,0.315945,0.22041799999999998,3.0
molid3255,COP(=S)(Cl)Cl,2.0,0.26259404,0.3750092,0.20503311,0.10208398,0.055279616,1,0.180024,0.500687,0.20416600000000001,0.07406410000000001,0.0410592,1,0.077861,0.24996100000000002,0.31914499999999996,0.23145100000000002,0.121582,2.0
molid3259,CC(C)C(=O)OCC(C)(C)C(O)C(C)C,4.0,0.045076948,0.07819298,0.14584270000000002,0.24577013,0.4851172,4,0.0036481,0.0901301,0.335754,0.29077,0.279698,2,0.11259200000000001,0.19796,0.186116,0.21903499999999998,0.284298,4.0
