id,smiles,nontoxic,0_x,1_x,mlp prediction,0_y,1_y,rnn prediction,0,1,cnn prediction
molid1564,Nc1nc(=O)c2c(CCc3ccc(C(=O)O)cc3)c[nH]c2[nH]1,1.0,0.16640167,0.8335983,1,0.141343,0.858657,1,0.577783,0.422217,0.0
molid1573,CNC(=O)C(N=Nc1ccc(C)cc1)C(C)=O,1.0,0.36688954,0.6331104999999999,1,0.41585500000000003,0.584145,1,0.504007,0.495993,0.0
molid1576,CNC(=O)C(N=Nc1ccc(Cl)cc1)C(C)=O,1.0,0.29280259999999997,0.7071974,1,0.221937,0.7780630000000001,1,0.594202,0.405798,0.0
molid1579,CNC(=O)C(N=Nc1ccccc1[N+](=O)[O-])C(C)=O,1.0,0.19047992,0.80952007,1,0.20731100000000002,0.79269,1,0.538626,0.46137399999999995,0.0
molid1582,CNC(=O)C(N=Nc1cc([N+](=O)[O-])ccc1OC)C(C)=O,1.0,0.15952644,0.8404735999999999,1,0.138964,0.861036,1,0.47653599999999996,0.523464,1.0
molid1595,O=C(O)C1=CC(O)C(O)C(O)C1,1.0,0.24253273,0.7574673000000001,1,0.143479,0.8565209999999999,1,0.41453999999999996,0.5854600000000001,1.0
molid1601,OCc1cccc(Oc2ccccc2)c1,0.0,0.5626011,0.43739894,0,0.5224949999999999,0.477505,0,0.602124,0.397876,0.0
molid1645,O=NN1CN(N=O)CN(N=O)C1,0.0,0.986891,0.013109013000000001,0,0.888022,0.111978,0,0.333946,0.666054,1.0
molid1650,CCCCCCCCCCCCc1ccc(C)c(C[N+](C)(C)C)c1,0.0,0.7829804,0.21701968,0,0.76347,0.23653000000000002,0,0.40912800000000005,0.5908720000000001,1.0
molid1656,CC(C)CC(=O)OCCc1ccccc1,1.0,0.20629226,0.7937076999999999,1,0.139174,0.860826,1,0.465283,0.534717,1.0
molid1661,CC(C)(C)CC(C)(C)c1ccc(O)cc1,1.0,0.32929516,0.6707049,1,0.0996659,0.900334,1,0.486813,0.513187,1.0
molid1669,CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2,0.0,0.8467735999999999,0.15322633,0,0.17796900000000002,0.822031,1,0.451323,0.5486770000000001,1.0
molid1695,CCOC(=O)CCCCC(=O)OCC,0.0,0.11112043,0.88887954,1,0.122893,0.877107,1,0.229358,0.770642,1.0
molid1698,NCCO,0.0,0.39513206,0.6048680000000001,1,0.344066,0.655934,1,0.418151,0.581849,1.0
molid1713,ClC1=C(Cl)C2(Cl)C3CC(Cl)CC3C1(Cl)C2(Cl)Cl,1.0,0.7105001999999999,0.28949980000000003,0,0.747687,0.252313,0,0.692886,0.307114,0.0
molid1735,CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1O,0.0,0.32073814,0.67926186,1,0.162571,0.8374290000000001,1,0.484092,0.515908,1.0
molid1739,Cc1ccc(S(=O)(=O)C=CC#N)cc1,0.0,0.71525484,0.28474520000000003,0,0.0831995,0.916801,1,0.524655,0.47534499999999996,0.0
molid1742,COc1nc(C(F)(F)F)nc(=NC(O)=NS(=O)(=O)c2ccccc2C(F)(F)F)[nH]1,1.0,0.54266876,0.45733133,0,0.553334,0.446666,0,0.5451739999999999,0.454826,0.0
molid1748,CN(C)CCCOC1(Cc2ccccc2)CCCCCC1,0.0,0.8354903,0.16450976,0,0.913214,0.08678630000000001,0,0.481307,0.5186930000000001,1.0
molid1749,CCOC(=O)C(Cl)=Cc1cc(N2C(=O)C3=C(CCCC3)C2=O)ccc1Cl,1.0,0.6685965,0.33140355,0,0.7103550000000001,0.289645,0,0.531967,0.468033,0.0
molid1770,COc1cc(C(O)C(C)NC(C)COc2ccccc2)ccc1O,0.0,0.6497376,0.35026240000000003,0,0.749003,0.25099699999999997,0,0.502162,0.497838,0.0
molid1776,CC(C)C(O)C(C)(C)CO,1.0,0.21312971,0.78687024,1,0.153013,0.846987,1,0.401471,0.598529,1.0
molid1789,CC(CC(=O)OCCN1C(C)(C)CC(OC(=O)CC(C)CC(C)(C)C)CC1(C)C)CC(C)(C)C,1.0,0.18671873,0.8132813,1,0.566433,0.433567,0,0.312609,0.687391,1.0
molid1791,Cc1cc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2C(=O)OC2COC2)n1,1.0,0.10470475,0.8952952,1,0.0886467,0.9113530000000001,1,0.363773,0.6362270000000001,1.0
molid1799,NC(=O)Cc1c(O)on[n+]1Cc1ccccc1,1.0,0.71308964,0.28691038,0,0.8549969999999999,0.145003,0,0.5879770000000001,0.412023,0.0
molid1810,COC(=O)c1cccc(C(=O)OC)c1,1.0,0.10398168,0.8960183,1,0.222081,0.7779189999999999,1,0.486863,0.513137,1.0
molid1813,CNC(=O)Oc1cccc2ccc(C)nc12,0.0,0.9367254,0.06327461,0,0.948076,0.051923800000000006,0,0.611031,0.388969,0.0
molid1825,CC(Cl)COP(=O)(OCC(C)Cl)Oc1ccc([N+](=O)[O-])cc1,0.0,0.98119503,0.018805027,0,0.840036,0.15996400000000002,0,0.694055,0.30594499999999997,0.0
molid1831,FC(F)(F)c1nc2c(Cl)c(Br)c(Cl)c(Br)c2[nH]1,0.0,0.94535005,0.054649957,0,0.7560279999999999,0.24397199999999997,0,0.904891,0.09510880000000001,0.0
molid1843,O=C1c2cccc(Br)c2C(=O)C1c1ccccc1,0.0,0.42385414,0.5761458,1,0.395395,0.6046050000000001,1,0.644423,0.355577,0.0
molid1844,Oc1ccc2c(c1)CCC2,1.0,0.6777289000000001,0.32227108,0,0.8035979999999999,0.196402,0,0.603478,0.396522,0.0
molid1863,Cc1cc(O)cc(C)c1S(C)(=O)=O,0.0,0.6489365,0.35106352,0,0.23847600000000002,0.761524,1,0.558709,0.441291,0.0
molid1870,Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-],0.0,0.7057817,0.29421824,0,0.608746,0.391254,0,0.718504,0.281496,0.0
molid1885,CC(C)C1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,0.0,0.6561318,0.3438683,0,0.505813,0.494187,0,0.659028,0.340972,0.0
molid1912,CCOC(=O)C1=C(C)N=C(C)C(C(=O)OCCN2CCCCC2)C1c1cccc([N+](=O)[O-])c1,0.0,0.73501444,0.26498553,0,0.7023159999999999,0.297684,0,0.6573899999999999,0.34260999999999997,0.0
molid1923,CNC(=O)C(=NOC)c1ccccc1COc1cc(C)ccc1C,1.0,0.74700093,0.25299907,0,0.224177,0.775824,1,0.431724,0.568276,1.0
molid1950,FC(F)(F)C(Cl)Br,1.0,0.6807533,0.3192468,0,0.867072,0.132928,0,0.734904,0.265096,0.0
molid1951,CP(=O)(O)F,0.0,0.72743577,0.27256426,0,0.9581069999999999,0.041893400000000004,0,0.522346,0.477654,0.0
molid1957,CCCc1nc2ccnn2c(NCCN2CCCC2)c1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0.0,0.99176943,0.008230553,0,0.861168,0.13883199999999998,0,0.6068439999999999,0.393156,0.0
molid1967,C=CCN1CCC23CCCCC2C1Cc1ccc(O)cc13,0.0,0.93473923,0.06526069,0,0.836932,0.16306700000000002,0,,,
molid2014,CCCc1ccc(OCC(=O)N2CCN(C(=O)COc3ccc(CCC)cc3OC)CC2)c(OC)c1,0.0,0.26196074,0.73803926,1,0.781445,0.21855500000000003,0,0.487154,0.512846,1.0
molid2021,O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1,1.0,0.81031895,0.18968111,0,0.744168,0.255832,0,0.653011,0.346989,0.0
molid2028,CN1CCC2(C)c3cc(OC(=O)NCCCCCCCCN4CCSCC4)ccc3N(C)C12,0.0,0.8861684999999999,0.11383154,0,0.928124,0.0718763,0,0.581072,0.41892799999999997,0.0
molid2030,CCCN(CCC)CCCCCCCCNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,0.0,0.9475235000000001,0.052476514,0,0.819728,0.18027200000000002,0,0.39974499999999996,0.600255,1.0
molid2050,CCCCC(CC)COCCO,1.0,0.24518858,0.7548114,1,0.0872576,0.912742,1,0.313766,0.686234,1.0
molid2063,CCCOCC(C)O,1.0,0.21448071,0.7855193,1,0.12498900000000002,0.8750110000000001,1,0.395617,0.604383,1.0
molid2070,NCCCCC(CN)CCCN,0.0,0.8946553,0.105344795,0,0.871028,0.128972,0,0.343889,0.656111,1.0
molid2077,Cc1ccc(S(=O)(=O)NN)cc1,0.0,0.44551352,0.55448645,1,0.413753,0.5862470000000001,1,0.531617,0.468383,0.0
molid2087,Cc1[nH]ncc1Cl,0.0,0.7504331999999999,0.24956675,0,0.7635529999999999,0.236447,0,0.744795,0.255205,0.0
molid2088,OCC(O)C1OC2OC(C(Cl)(Cl)Cl)OC2C1O,0.0,0.55182236,0.4481777,0,0.519843,0.48015699999999994,0,0.622463,0.377537,0.0
molid2101,CCC(C)(C)c1ccc(Cl)c(OC(=O)NC)c1,0.0,0.68918127,0.3108188,0,0.595923,0.404077,0,0.559938,0.440062,0.0
molid2107,CCCCc1c(OC(=O)c2ccccc2)n(-c2ccccc2)n(-c2ccccc2)c1=O,1.0,0.597346,0.40265396,0,0.54774,0.45226000000000005,0,0.6336,0.3664,0.0
molid2117,O=[N+]([O-])c1nccs1,0.0,0.83424103,0.16575897,0,0.783925,0.216075,0,0.707142,0.292858,0.0
molid2135,CC(C)(C)c1ccc2oc(-c3ccc(C=Cc4ccc(-c5ccccc5)cc4)cc3)nc2c1,1.0,0.079962,0.9200379999999999,1,0.571421,0.428579,0,0.520234,0.47976599999999997,0.0
molid2137,Cc1ccc2c(c1)c1c3n2CCNC3CCC1,1.0,0.8712685,0.12873155,0,0.8636809999999999,0.136319,0,0.667615,0.332385,0.0
molid2150,CC(CC=O)c1ccccc1,1.0,0.39758018,0.6024198000000001,1,0.262885,0.737115,1,0.5162899999999999,0.48371000000000003,0.0
molid2154,Cc1ccc(N2C(=O)C=CC2=O)cc1,0.0,0.44831356,0.55168647,1,0.271269,0.728731,1,0.5882109999999999,0.411789,0.0
molid2168,CCN1CCC(=C2c3ccccc3CCc3ccccc32)C1C,0.0,0.96042174,0.039578255,0,0.9186840000000001,0.0813156,0,0.749416,0.25058400000000003,0.0
molid2183,CNC(=O)ON=CC(C)(C)S(C)(=O)=O,0.0,0.9221011999999998,0.07789881,0,0.929787,0.0702134,0,0.40913499999999997,0.590865,1.0
molid2185,O=S(=O)(O)c1ccc(Nc2nc(Nc3ccc(C=Cc4ccc(Nc5nc(Nc6ccc(S(=O)(=O)O)cc6)nc(N(CCO)CCO)n5)cc4S(=O)(=O)O)c(S(=O)(=O)O)c3)nc(N(CCO)CCO)n2)cc1,1.0,0.0005675355,0.9994324,1,0.029869,0.970131,1,0.0203033,0.9796969999999999,1.0
molid2229,CCCCc1c(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c(=O)nc2nc[nH]n12,0.0,0.97518855,0.024811435,0,0.8138770000000001,0.186123,0,0.5526270000000001,0.44737299999999997,0.0
molid2239,CCc1c(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c(=O)nc2nc[nH]n12,0.0,0.97064686,0.029353123,0,0.811163,0.18883699999999998,0,0.633105,0.36689499999999997,0.0
molid2247,Nc1nc2cc(F)ccc2o1,0.0,0.90393627,0.09606369599999999,0,0.8666360000000001,0.133364,0,0.631829,0.368171,0.0
molid2291,COC(=O)C(CCn1cnc2c(Cl)nc(N)nc21)C(=O)OC,1.0,0.24112870000000003,0.7588714,1,0.651139,0.34886100000000003,0,0.408567,0.591433,1.0
molid2306,CCC=C1OC(=O)c2ccccc21,0.0,0.25502253,0.7449775,1,0.204909,0.795091,1,0.50507,0.49493000000000004,0.0
molid2309,COC(O)C(C)=O,1.0,0.40284790000000004,0.5971521,1,0.20015,0.79985,1,0.39326700000000003,0.606733,1.0
molid2387,CC(C)=CC1CC(C)=CCO1,1.0,0.4663806,0.53361934,1,0.166427,0.833573,1,0.332423,0.6675770000000001,1.0
molid2407,O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1,0.0,0.56472284,0.43527707,0,0.61287,0.38713000000000003,0,0.588354,0.411646,0.0
molid2429,Cc1cncc(CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)c1,0.0,0.8960927,0.10390724,0,0.733344,0.266656,0,0.752252,0.247748,0.0
molid2430,NS(=O)(=O)c1cc2c(cc1Cl)NC(Cc1ccccc1)NS2(=O)=O,1.0,0.11061799,0.88938195,1,0.0880209,0.9119790000000001,1,0.307667,0.692333,1.0
molid2435,CCCCC(CC)C(=O)OCCOCCOCCOCCOC(=O)C(CC)CCCC,1.0,0.08937726,0.9106226999999999,1,0.0708504,0.92915,1,0.10416600000000001,0.895834,1.0
molid2440,CCCC=CC(OC)OC,0.0,0.28187984,0.71812016,1,0.15520699999999998,0.844793,1,0.34816199999999997,0.651838,1.0
molid2446,C=COCCSCC,1.0,0.76491565,0.23508438,0,0.34972800000000004,0.6502720000000001,1,0.588879,0.411121,0.0
molid2450,CC1CC(C=O)CC(C)(C)C1,1.0,0.16303020000000001,0.83696985,1,0.262521,0.737479,1,0.38062199999999996,0.619378,1.0
molid2482,C#CCOP(=O)(OCCC)c1ccccc1,0.0,0.8202149999999999,0.17978503,0,0.9088510000000001,0.09114889999999999,0,0.6022890000000001,0.39771100000000004,0.0
molid2486,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCc1ccccc1,1.0,0.13365133,0.8663487,1,0.06414919999999999,0.935851,1,0.44427799999999995,0.555722,1.0
molid2546,COC(=O)C(F)(F)C(F)(F)C(F)(F)OC(F)=C(F)F,0.0,0.7534864,0.24651359,0,0.615045,0.384955,0,0.5508569999999999,0.449143,0.0
molid2589,CSCCC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,1.0,0.4736829000000001,0.5263171999999999,1,0.10032999999999999,0.8996700000000001,1,0.527638,0.472362,0.0
molid2590,OCC(Br)C(Br)CO,1.0,0.6733013000000001,0.32669872,0,0.330913,0.669087,1,0.732165,0.267835,0.0
molid2592,CCOC(=O)c1c[nH]c2cc(OCC3CC3)c(OCC3CC3)cc2c1=O,1.0,0.32868016,0.67131984,1,0.45364,0.5463600000000001,1,0.586604,0.413396,0.0
molid2607,NCCNCCNCCO,1.0,0.36306015,0.6369398000000001,1,0.805175,0.194825,0,0.298982,0.701018,1.0
molid2610,O=C(CCCN1CCC(O)CC1)c1ccc(F)cc1,1.0,0.9564630999999999,0.043536915999999995,0,0.715773,0.284227,0,0.402941,0.597059,1.0
molid2620,O=S(=O)(O)CCS,1.0,0.8481337,0.15186629999999998,0,0.595954,0.404046,0,0.5337729999999999,0.46622700000000006,0.0
molid2652,Nc1cc(Cl)c(N)cc1Cl,0.0,0.6333588000000001,0.36664116,0,0.6229359999999999,0.377064,0,0.704079,0.295921,0.0
molid2655,Nc1cccc(C(O)CNC2CC2)c1,1.0,0.71313083,0.2868691,0,0.8474309999999999,0.152569,0,0.47829799999999995,0.521702,1.0
molid2657,CC(=O)CC(=O)Nc1ccc(Cl)cc1C,1.0,0.5523607,0.44763935,0,0.495817,0.504183,1,0.647151,0.35284899999999997,0.0
molid2659,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)C=Cc1ccccc1,0.0,0.8473556000000001,0.15264438,0,0.705665,0.294335,0,0.540043,0.45995699999999995,0.0
molid2689,C=Cc1ccccc1Cl,1.0,0.65149254,0.34850746,0,0.793117,0.20688299999999998,0,0.6598890000000001,0.340111,0.0
molid2700,CCCCCNCCCCC,0.0,0.38116494,0.61883503,1,0.549021,0.450979,0,0.341735,0.658265,1.0
molid2702,CCCCOC(=O)CCC(C)=O,1.0,0.17907479999999998,0.82092524,1,0.153344,0.846656,1,0.271706,0.7282930000000001,1.0
molid2705,OC(CN1CCCCC1)c1cc(-c2ccccc2)on1,0.0,0.96875036,0.03124961,0,0.8383290000000001,0.161671,0,0.621974,0.37802600000000003,0.0
molid2711,COC(OC)c1ccccc1[N+](=O)[O-],1.0,0.71759766,0.28240237,0,0.580973,0.41902700000000004,0,0.568688,0.431312,0.0
molid2713,CCC(=O)c1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,0.0,0.9539527,0.046047307999999995,0,0.654942,0.345058,0,0.719424,0.28057600000000005,0.0
molid2714,CN(C)c1ccc(N=Nc2cccc(C(=O)O)c2)cc1,1.0,0.34887117,0.6511289000000001,1,0.918316,0.0816841,0,0.6040449999999999,0.395955,0.0
molid2755,CC(=O)c1cc2c(cc1C)C(C)(C)C(C)CC2(C)C,0.0,0.3277717,0.67222834,1,0.46583,0.53417,1,0.488233,0.511767,1.0
molid2761,OCCOc1cc(Cl)c(Cl)cc1Cl,0.0,0.7105069,0.28949305,0,0.731931,0.268069,0,0.7411310000000001,0.258869,0.0
molid2778,CCCCCCCCOC(CBr)c1ccc(C2CCCC2)cc1,0.0,0.6568428000000001,0.34315717,0,0.817909,0.182091,0,0.697407,0.302593,0.0
molid2817,CC1=CC(N=Nc2ccc(N)cc2)C=C(C)C1=O,1.0,0.56412137,0.43587866,0,0.24205500000000002,0.757945,1,0.559096,0.440904,0.0
molid2828,CCN(CC)N=Nc1cccnc1,0.0,0.92388827,0.076111756,0,0.899859,0.100141,0,0.522798,0.47720200000000007,0.0
molid2837,Cc1nc(N)sc1C(=O)N(C(C)C)C(C)C,0.0,0.58727634,0.41272363,0,0.473646,0.526354,1,0.69738,0.30262,0.0
molid2844,CN(C)C(=O)Oc1ccccc1C1SCCS1,0.0,0.9324109,0.067589074,0,0.9286549999999999,0.07134460000000001,0,0.5907279999999999,0.40927199999999997,0.0
molid2869,CCOP(=S)(OCC)Oc1cc(Cl)c(SC)cc1Cl,0.0,0.9422656999999999,0.057734337000000004,0,0.9703790000000001,0.029621299999999996,0,0.8861100000000001,0.11389,0.0
molid2870,COc1cc(C(F)(F)F)ccn1,0.0,0.7612906,0.23870939,0,0.822097,0.177903,0,0.6620550000000001,0.337945,0.0
molid2890,CCCCC1C(=O)NN(c2ccccc2)C1=O,0.0,0.83955747,0.16044249,0,0.576995,0.423005,0,0.594779,0.405221,0.0
molid2900,CCCCC(CC)COCOCC(CC)CCCC,1.0,0.13787133,0.8621286,1,0.0720895,0.927911,1,0.26929200000000003,0.730708,1.0
molid2911,CC1(C)CC(O)CC(C)(C)N1O,0.0,0.48389643,0.5161036,1,0.871015,0.128985,0,0.334481,0.665519,1.0
molid2925,CCOP(=S)(OCC)Oc1cc(C)nc2ccccc12,0.0,0.937271,0.062729076,0,0.9739540000000001,0.026045799999999997,0,0.9199209999999999,0.0800793,0.0
molid2933,COP(=O)(OC)Oc1ccc([N+](=O)[O-])c(Cl)c1,0.0,0.9396918,0.060308195999999994,0,0.947682,0.0523178,0,0.695365,0.304635,0.0
molid2940,Cc1ccc(CC(C)N)cc1,0.0,0.8243919,0.17560808,0,0.8728360000000001,0.127164,0,0.617654,0.382346,0.0
molid2948,COP(=O)(OC)OC(=CCl)c1cc(Cl)ccc1Cl,1.0,0.9244125,0.07558749,0,0.959758,0.0402416,0,0.825441,0.174559,0.0
molid2950,CCOP(=S)(OCC)SCSc1cc(Cl)ccc1Cl,0.0,0.95535314,0.044646937000000005,0,0.973475,0.0265246,0,0.940058,0.0599424,0.0
molid2975,S=c1[nH]c2cc(Cl)ccc2o1,0.0,0.8759215,0.12407851,0,0.862928,0.137072,0,0.725442,0.27455799999999997,0.0
molid2976,CC(C)Nc1nc(Cl)nc(NC2CC2)n1,0.0,0.62727356,0.37272653,0,0.862082,0.137918,0,0.705028,0.29497199999999996,0.0
molid2977,CCC(=O)c1c(O)cc(O)cc1O,1.0,0.5551084,0.4448915,0,0.279961,0.720039,1,0.49878199999999995,0.501218,1.0
molid2995,Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,0.0,0.90849555,0.09150442,0,0.71696,0.28304,0,0.550057,0.44994300000000004,0.0
molid3011,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OCc1ccccc1,0.0,0.8179062,0.1820938,0,0.78517,0.21483000000000002,0,0.43804499999999996,0.561955,1.0
molid3069,C=C(C)C(=O)OC(=O)COC(C)C,1.0,0.3702922,0.62970775,1,0.173819,0.8261809999999999,1,0.350202,0.649798,1.0
molid3072,CCCCCCCCCCCCN(CCCN)CCCN,0.0,0.94307363,0.056926303,0,0.878469,0.121531,0,0.209524,0.7904760000000001,1.0
molid3081,CCOC(=O)C1(c2ccccc2)CCN(CCOCC2CCCO2)CC1,0.0,0.7989662,0.20103376,0,0.754474,0.24552600000000002,0,0.43465299999999996,0.565347,1.0
molid3095,C=C(C)C(CC=C(C)C)COC(=O)C=C(C)C,1.0,0.17580576,0.82419425,1,0.127776,0.872224,1,0.376388,0.6236119999999999,1.0
molid3098,N#CCCn1ccnc1,0.0,0.8031524,0.19684757,0,0.793484,0.20651599999999998,0,0.5359510000000001,0.464049,0.0
molid3106,CCOP(=O)(SCC)SCC,0.0,0.9649280000000001,0.035072025,0,0.943873,0.0561274,0,0.948081,0.0519189,0.0
molid3107,CC=CC1C(C(=O)OCc2c(F)c(F)c(COC)c(F)c2F)C1(C)C,1.0,0.45199004,0.54800993,1,0.46113999999999994,0.53886,1,0.479454,0.520546,1.0
molid3120,Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,1.0,0.79194254,0.20805746,0,0.46942799999999996,0.530572,1,0.502808,0.497192,0.0
molid3126,O=C(NCCO)c1ccccc1O,1.0,0.6577854999999999,0.34221455,0,0.29735500000000004,0.702645,1,0.445104,0.5548960000000001,1.0
molid3128,CCCCCCCCCCCCNC(N)=S,0.0,0.85686463,0.14313534,0,0.879064,0.12093599999999999,0,0.547616,0.452384,0.0
molid3134,CCOP(=S)(CCl)Oc1ccc([N+](=O)[O-])cc1,0.0,0.957881,0.042119008,0,0.9561709999999999,0.0438292,0,0.9166709999999999,0.0833295,0.0
molid3151,CCN(CC)C(=O)Cc1ccccc1,0.0,0.7927401999999999,0.20725977,0,0.7752439999999999,0.22475599999999998,0,0.528718,0.471282,0.0
molid3152,O=C(CF)NCc1ccc(Br)cc1,0.0,0.82807946,0.17192055,0,0.966669,0.033331,0,0.675333,0.324667,0.0
molid3156,COP(N)(=S)Oc1ccccc1C(=O)OC(C)C,0.0,0.87391067,0.12608935,0,0.958298,0.041702499999999997,0,0.870547,0.12945299999999998,0.0
molid3159,CC(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C=O)CCCNC(=N)N,0.0,0.36928827,0.6307118,1,0.171039,0.8289610000000001,1,0.255932,0.7440680000000001,1.0
molid3166,O=CC=CO,0.0,0.82494617,0.17505383,0,0.503596,0.496404,0,0.316106,0.683894,1.0
molid3181,CC(C)(C)C(=O)COc1ccc(Cl)cc1,1.0,0.61186063,0.38813937,0,0.49042600000000003,0.509574,1,0.578153,0.421847,0.0
molid3216,CC(=O)Oc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],0.0,0.6714865,0.32851347,0,0.510187,0.489813,0,0.544817,0.455183,0.0
molid3227,CCOP(=S)(OCC)SCCS(=O)CC,0.0,0.9653245999999999,0.03467541,0,0.9732780000000001,0.0267224,0,0.8814420000000001,0.118558,0.0
molid3231,CCCCCCCCCCCCCCCCCCSSCCCCCCCCCCCCCCCCCC,1.0,0.12765038,0.8723496,1,0.0650177,0.934982,1,,,
molid3253,CCOC(=O)N(Cc1ccccc1)C1CC1,0.0,0.46093985,0.5390600999999999,1,0.346761,0.653239,1,0.636934,0.363066,0.0
molid3255,COP(=S)(Cl)Cl,0.0,0.9513588,0.04864122,0,0.9664799999999999,0.0335204,0,0.9236559999999999,0.0763441,0.0
molid3259,CC(C)C(=O)OCC(C)(C)C(O)C(C)C,1.0,0.123610444,0.87638956,1,0.12064200000000001,0.879358,1,0.27463200000000004,0.725368,1.0
molid3265,Cc1nc2ccccc2c(=O)n1-c1ccccc1C(=O)O,0.0,0.6593095,0.34069046,0,0.573329,0.426671,0,0.522929,0.477071,0.0
molid3269,C=CCOc1c(Br)cc(C(C)(C)c2cc(Br)c(OCC=C)c(Br)c2)cc1Br,1.0,0.4403094,0.5596906,1,0.291125,0.708875,1,0.517846,0.48215399999999997,0.0
molid3273,COC(=O)C1(O)c2ccccc2-c2ccc(Cl)cc21,1.0,0.43254337,0.5674566,1,0.183515,0.816485,1,0.522459,0.477541,0.0
molid3311,C1=Nc2ccccc2Oc2ccccc21,0.0,0.72709495,0.27290505,0,0.7207060000000001,0.279294,0,0.643159,0.35684099999999996,0.0
molid3347,C=CCC(CC=C)(C(=O)OCCN(CC)CC)c1ccccc1,0.0,0.56096184,0.43903816,0,0.608781,0.391219,0,0.5153800000000001,0.48462,0.0
molid3355,CC(C)OP(=O)(OC(C)C)SCc1ccccc1,0.0,0.8064753,0.19352478,0,0.686161,0.313839,0,0.9502790000000001,0.0497209,0.0
molid3359,OCCOCCOCCOCCOCCOCCO,1.0,0.11931391,0.8806860999999999,1,0.0708812,0.929119,1,0.18742999999999999,0.81257,1.0
molid3367,CC(=O)Nc1cc(Cl)ccc1Cl,1.0,0.6402364,0.35976365,0,0.7289859999999999,0.271014,0,0.688088,0.31191199999999997,0.0
molid3368,CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,0.0,0.6045704000000001,0.39542964,0,0.12767,0.8723299999999999,1,0.445007,0.5549930000000001,1.0
molid3406,CNC(=O)Oc1cc(C(C)(C)C)cc(C(C)(C)C)c1,0.0,0.50739413,0.49260592,0,0.938549,0.0614514,0,0.500145,0.499855,0.0
molid3408,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,0.0,0.90152836,0.09847158,0,0.918899,0.08110149999999999,0,0.751514,0.248486,0.0
molid3409,BrC1(Br)C2CCC1CC2,0.0,0.60110766,0.39889225,0,0.439763,0.560237,1,0.757927,0.242073,0.0
molid3410,Oc1ccc(Sc2ccc(O)cc2)cc1,1.0,0.5602436,0.43975636,0,0.261733,0.738267,1,0.5488770000000001,0.45112299999999994,0.0
molid3419,CC(C)OP(=S)(OC(C)C)SCSC(C)C,0.0,0.94066566,0.059334364,0,0.9064040000000001,0.0935961,0,0.874207,0.12579300000000002,0.0
molid3425,CC(C)(C)c1ccc(OP2OCC3(CO2)COP(Oc2ccc(C(C)(C)C)cc2C(C)(C)C)OC3)c(C(C)(C)C)c1,1.0,0.5744975999999999,0.42550242,0,0.720429,0.279571,0,0.436032,0.563968,1.0
molid3452,CCOP(=O)(OCC)OC(=CCl)c1cc(Cl)ccc1Cl,0.0,0.9420719000000001,0.057928108,0,0.9556209999999999,0.0443791,0,0.8846290000000001,0.115371,0.0
molid3476,CCN(CC)C(=O)c1ccccc1C,0.0,0.575289,0.42471102,0,0.748476,0.25152399999999997,0,0.616417,0.383583,0.0
molid3489,CC(C)CCCCCCCCCCCCCCCO,1.0,0.11141224,0.8885878,1,0.0685865,0.9314129999999999,1,0.211127,0.7888729999999999,1.0
molid3501,C[N+](C)(C)CCBr,0.0,0.7809064,0.21909365,0,0.805298,0.194702,0,0.635,0.365,0.0
molid3507,NCc1cc(O)no1,0.0,0.7860212,0.21397883,0,0.8836459999999999,0.116354,0,0.393554,0.606446,1.0
molid3530,CN(C)C(=S)N(C)C,0.0,0.91801137,0.081988655,0,0.916696,0.0833036,0,0.713866,0.286134,0.0
molid3535,CCCc1ccc(O)c(OC)c1,1.0,0.5213721,0.47862792,0,0.558459,0.44154099999999996,0,0.535238,0.464762,0.0
molid3548,CCC(=O)C(C)CO,1.0,0.40934643,0.59065354,1,0.14410699999999999,0.855893,1,0.392235,0.607765,1.0
